-0.887897366,0.536673280,-0.091218181,-0.240113733,-0.599178682,0.893596778,0.179750542,0.456398327,0.586851758,-0.787793327,0.242110820,-0.341408175,0.380026576,-0.349940008,-0.679294435,-0.059202825,0.166144867,-0.968761125,0.205819822,-0.485260392,0.330734054,0.183034000,-0.273413516,-0.141890043,0.035153983,0.746822635,0.464778259,0.020438348,0.980705349,-0.664318067,0.361945604,0.035500920,0.248999472,-0.067757251,-0.209999928,-1.594711218,0.252253977,0.708770855,-0.086082151,-1.096071859,-0.445683558,-0.700701616,-0.345885503,0.552547260,-0.247764369,-0.033022612,0.149790607,-0.076083257,0.892672254,0.994516500,-0.300685614,0.301445678,-0.480755062,0.303618153,0.757379349,0.146339270,0.725880896,-0.116968914,0.381247655,0.080901082,-0.990853695,0.659419121,-0.535335155,0.362716004,-0.323922186,1.259266002,-0.163298681,-0.235427444,-0.206785510,-0.445516917,0.781361935,-0.253897388,0.341111374,-0.782743285,-0.765281488,-0.373041762,0.117541883,1.078020989,0.557177689,0.153346715,0.128315057,0.251444376,-0.731666252,-0.645505893,0.507593742,-0.321830469,1.176412624,0.036378287,-1.066897139,-0.616899315,0.015271397,-0.081554272,-0.005140610,-0.412481107,0.599211577,-1.299173952,0.042546579,0.245728938,-0.077635891,0.557430700
-0.251564939,-0.591668917,-0.124844477,0.449362778,0.724382843,1.131608990,1.251480099,0.023908519,-0.079885647,0.105347827,0.400969771,0.507449142,0.293557528,-0.418610391,-1.091932265,0.068381719,0.509890477,-0.358161976,-0.014717737,0.117550310,0.583628159,0.206837425,-0.534893224,-0.153544136,0.498158916,-0.042520371,0.311580928,-0.130370045,1.024551987,0.019556171,0.055130957,-0.319505370,0.036627023,-0.629836976,-0.059175524,-0.306873783,0.753347664,-0.435838664,-0.178871849,0.679059447,0.568193224,-0.336036169,-0.286134843,0.127026230,-0.807184740,0.008103535,0.222827832,0.183562111,-0.713422745,-0.285897724,0.063435946,-0.715487281,-0.342421548,-0.610872836,-0.499848072,-0.145690872,0.465365779,0.005326089,0.302604682,1.506299497,0.729963714,0.274510149,-0.146028761,0.842167540,0.118983327,0.098727153,0.006873316,0.264583577,0.369119336,-0.335333478,-0.116087194,1.235257611,0.277716216,-0.218337750,-0.473991337,0.629771767,-0.003688188,1.522507535,-0.048332210,-1.070433045,0.657152332,-0.541403401,0.558022538,0.953261954,1.420851241,-0.472278503,0.612312899,0.786751683,0.119415905,-0.187248671,-0.718820589,0.259740609,0.068385530,-0.239147158,0.517717918,1.002069749,0.842311743,0.135010940,-0.800587955,-0.354677286
1.276593958,1.428994707,-1.283635956,-0.413071740,-0.816688824,0.522662642,0.557611467,0.467366250,0.104095408,0.454201583,1.493892021,0.478216226,-0.293862424,-1.059052732,0.037817718,-0.911987581,1.156035107,-0.103880190,-2.047893922,-1.091332984,-1.560346278,-1.352032955,1.085361726,-1.721267245,-0.650671949,-0.990124245,-1.360786600,0.034357022,0.472130206,-0.179841688,0.550570917,1.316887791,0.621683296,0.752264680,-0.624939190,0.471104910,-1.491831951,1.302685078,0.787832609,0.769292443,-1.332975123,0.095162924,-0.071384212,-0.276879624,-0.428539447,0.537382650,-0.471221200,1.360775827,0.099344655,-0.588879347,0.286290968,1.403140356,-0.742586188,-2.171988421,0.438121717,1.150565483,-0.851444752,0.888824865,-1.325898289,-0.394299990,-0.053694647,0.358352991,-1.509841970,-0.893789837,-1.396201558,-0.459295350,-1.882369281,0.295626497,-0.274572119,-0.081177539,0.570433481,0.033472120,0.774000295,-0.270491641,-2.246373425,-0.132656849,0.781532851,-1.878708255,0.271673474,1.695147450,0.800729638,0.632546122,-1.439443238,-0.119184432,0.336475767,1.596236776,-1.499541909,-0.623078084,-0.710461116,-0.178130423,2.377418416,0.770082479,-0.109680635,0.013603259,1.363300272,-1.627700703,-0.484469413,1.574786352,0.919547550,-0.540860828
1.402826321,-0.074945323,0.115091785,-0.660558590,0.716155582,-1.309267796,0.968031907,-0.986067293,-0.647091198,1.614028924,-0.625910352,0.832005539,-1.044993101,-0.085409430,1.070882437,-0.280944272,0.264617188,0.827725928,-0.561775172,0.320371370,-0.842602885,-0.957618077,1.208926056,0.210372907,-0.584218682,-0.205689975,-0.940495203,-0.161893659,-1.267659759,1.753342024,-1.013534509,-0.233015528,-0.382814129,0.559429572,0.746033000,1.124848129,-0.430419055,-1.048202102,0.075723893,0.847557603,0.982025433,1.329477827,0.354556836,-0.620774135,1.166491885,-0.712223841,0.392380507,-0.554175204,-0.989331581,-1.850148522,1.287088616,0.319260602,0.860632851,0.001141325,-0.481880547,-0.055461867,-0.431190670,-0.641661266,-1.180956592,-0.454044030,-1.416685433,-0.945056174,0.779142667,-0.594588680,0.490517698,-1.724871519,0.128026971,-1.370665196,1.462049978,0.760295743,-0.717242499,0.997899001,-0.141821911,0.492355004,0.642545212,0.223504190,-0.649114353,-1.781821502,0.024752173,0.044180063,-0.301138801,-0.558181079,0.661226296,1.305156945,-0.976644361,0.306100815,0.069438481,-0.299101503,0.919195477,1.551865126,0.848965376,0.053667475,-0.645313656,0.901699583,-0.060518159,1.700247560,-0.599956642,-0.288649698,0.585543758,-0.644188520
-0.275543622,-3.066801200,1.008479894,1.672076780,-0.169850235,0.411170181,0.903544043,-0.359697306,-0.007192368,-1.570128885,-2.010534853,0.184235092,0.038346051,1.564954675,-0.151148177,1.918682780,0.408787574,-0.897232891,2.901763840,2.152653816,0.857636368,1.780789360,-2.534369725,2.016703109,1.975540996,0.299049830,1.244643499,0.098134051,1.399176891,0.216281717,-0.686708151,-1.702169224,-1.306892812,-0.541216767,1.226798761,-0.318277253,1.205932440,-1.298788196,-0.593505483,-0.939255025,1.587016400,0.203149534,0.798606247,-1.202772561,0.569044609,-0.734089473,0.585724586,-1.398253761,-0.066570809,0.133078753,1.596618492,-2.800885860,0.720129121,2.010662751,0.426074836,-2.188200993,0.478564199,-1.654733490,1.612465418,1.764263035,-0.718942936,-0.319329871,0.384177398,-0.140874809,1.630860196,0.742921968,2.916285323,-0.437873140,0.079999420,0.667619768,-0.999246657,-0.852776086,-1.875665885,1.208915574,2.007789914,-0.259513327,-1.851266986,0.914081275,0.710704221,-1.708797963,-1.886454306,-0.864281389,1.778722421,-1.451331633,-0.382480531,-2.054651466,3.316851175,0.427356240,1.152355144,1.141901982,-2.252633418,-0.643661469,0.898058726,-0.918788584,-1.119240754,0.830891865,0.391352135,-1.761216640,-1.240006715,0.273049656
0.244585426,0.212179666,-0.940936216,-0.171661835,0.870502214,-2.461518671,-0.900990017,-0.973079257,-0.546654213,1.142841441,0.283365364,1.220809641,-1.146420123,-1.132823084,0.898872118,-0.385972885,-0.117092881,1.450707195,-1.895133194,-0.846960507,-1.177146604,-2.590003840,-0.137418677,-1.042335588,-0.916854066,-0.578425693,-3.349686037,-1.351510142,-0.748225730,1.069847765,-0.395998557,-0.135262368,0.047147073,-0.808154118,-0.053212870,2.219432887,-1.462943990,0.217235781,0.781856009,-1.130830748,-0.218655196,-0.031590110,0.368892012,-1.023925381,0.859212118,0.511830786,-0.782652056,1.445139503,-0.100677621,-1.461194980,0.740010929,1.512004548,-0.102739799,-0.655782136,-0.281551447,0.399807002,0.852082581,0.724469768,-1.507137830,-0.492812178,0.545301871,-0.537005787,1.260762064,1.265217900,-0.638013441,-1.876348750,-0.142578119,0.114706251,1.127200482,-0.108450608,-0.023980351,-0.981679540,0.006564945,0.510309250,0.481291102,-0.126440391,0.241662707,-2.397224202,-0.652988325,1.166285286,0.430047277,-1.001511649,-0.214632316,0.747848467,-0.761352000,3.019713806,-1.443716045,0.033476385,0.175065958,0.757819277,0.746481909,-0.085898984,-0.163542504,0.972457304,-0.610058319,-1.028564707,-2.106999395,0.770633724,2.471644481,0.318435813
0.586809118,1.620227033,-1.637716161,1.126508918,-0.720838194,-0.066396935,-0.771000505,-1.055585536,-0.756331528,0.174383976,0.382789988,-0.505323702,-0.865202836,-0.480120277,0.436945621,0.060979047,-0.038411551,1.893228753,-1.209445909,-0.768945482,-0.953737443,-0.589887076,0.952798205,-0.479116077,-1.187135075,-0.450937965,-0.727529701,-0.679042686,-1.800889524,0.240535724,-0.550920540,0.300730215,-0.271917064,1.087907502,-0.341645060,0.534053737,-0.499552261,0.756048074,0.580016530,1.758185253,-0.639576618,0.207165237,0.828266406,0.212218682,0.769877678,-0.212790189,0.687700365,0.661870129,-0.149730687,-0.382747556,-0.827996223,0.612047776,0.434988864,-0.859347521,0.124109885,0.847552817,0.923393532,0.721008511,-1.101586407,-0.091106973,-0.255074647,-0.581011571,-1.539888392,0.736747570,0.017833169,-1.206915501,-0.530319661,0.764537080,0.453052434,0.121164724,-0.711116924,-0.941697848,0.443969885,-1.108044573,-0.405965025,0.505303076,0.488647392,-0.741702060,0.513052161,0.440666500,-0.276426971,0.775437201,-0.488426689,0.971022800,0.055398461,1.083387633,-2.473604393,-1.360255961,0.230189714,-0.095836797,0.780255864,-0.241342186,-0.841227316,-0.471772265,-0.028677168,-0.843714999,0.140280313,1.308990726,1.131320041,0.786566843
-2.731355492,-2.405360908,2.884681460,-2.356955594,2.640408451,0.951677727,-1.831073005,0.364972369,2.332510412,0.825407476,0.275525622,-0.363652711,1.945091640,-0.721030451,-2.630591489,-1.493437149,-2.007186756,-2.036629359,0.559541570,-0.484879803,2.205220182,0.551302176,-1.719706282,-0.340260392,-0.531248085,3.106304915,1.437556081,1.363261028,-1.136714774,-1.493976856,1.568056660,1.107424766,1.600432795,-3.153165252,-1.394800512,-1.685548684,0.101980259,-0.324248095,-2.156837832,-0.058924604,0.150592724,-0.946179099,-2.884342309,2.071254285,-2.538648242,2.544886110,-1.597364174,-1.190865186,1.784275008,1.637940663,-1.359998987,0.417119851,-1.528347923,1.445157777,-2.769731649,1.195789443,-2.805494108,-0.353130368,2.183709743,-1.949176099,1.247076169,2.035996803,-1.167866442,-3.085166841,-0.445397409,1.333549285,0.806111877,-0.423457229,-0.407824208,-2.067034275,1.417875263,-1.597101005,1.292539081,-0.895876013,1.390106907,-1.287776758,1.218588460,1.718184301,-2.311866569,-0.796188690,1.468163053,-0.366646716,0.548158192,0.985709607,2.433804500,-0.169154175,2.195859069,3.185947641,1.055153633,-1.332408141,-1.221436630,-1.747248577,-1.957876223,0.239413989,1.555550539,3.558104384,1.994912583,-2.658111647,-2.800340107,-2.892832531
0.362599506,1.386832394,-1.919443447,-0.132064541,-0.688898932,-0.471403288,0.283033084,0.507598947,-0.729476676,-0.505735372,1.043496908,0.340848820,-0.233215759,-1.502770916,1.171738825,-1.026429902,1.397407304,0.950717273,-1.739525580,-1.246775889,-2.226948283,-1.649324389,0.580512577,-1.575268637,-0.946173751,-1.830377534,-1.619906798,-0.872394819,1.083334518,-0.256428209,0.249182587,0.540557285,0.110039864,1.090564532,-0.328357927,-0.215106559,-1.207408392,1.266230464,1.801321610,0.022911844,-0.825942397,-0.356710706,1.617611183,-1.375131715,0.576411364,-0.750886740,-0.241690978,1.481454567,-0.329672583,-0.797916175,1.403425108,0.453072196,-0.491529637,-1.862324820,1.931726501,-0.176894414,1.442519869,1.834959853,-0.766597073,0.581931464,0.017363253,-0.152069978,0.474552549,2.456902039,-1.399043127,-0.597833359,-0.531904984,0.962366921,-0.381730395,0.191527876,0.005350140,0.144659260,0.717223686,0.995940019,-1.654789633,0.269667276,0.558248839,0.364135958,-0.399695511,0.989658744,0.613673908,1.506023812,-1.392562949,-0.644957000,-0.275028556,0.086282283,-1.132131641,-1.217991682,-1.711532493,-0.101288881,1.461528035,2.184373429,1.817047266,-0.887961036,-0.046001980,-0.127485988,-1.667454769,2.114197728,2.495276967,2.089907048
1.178841939,0.588638041,0.246374800,2.006376909,0.136995483,-1.112437657,1.271834846,-1.539375580,-2.342556420,-1.624228208,-1.202479698,-0.175253934,-1.167581224,1.031258379,1.670533665,1.374816110,0.648880047,1.611090674,0.608174680,1.375621924,0.986046199,0.923475214,1.446459914,1.462995763,1.333215616,-0.872983997,-0.554761747,-1.970792314,-0.617462979,1.543577074,-1.940710722,-1.565376814,-1.970693061,0.949879799,1.471527844,0.544368219,0.986239274,-1.321944621,1.407794099,1.516310778,1.438001261,1.398630065,0.944009905,-1.071756439,1.799745500,-1.948756029,1.997732501,-0.672162393,-2.083503903,-1.534564832,0.743517484,-2.145207919,1.594805175,0.299275695,0.279995537,-0.821646547,1.697631807,-1.142342473,-2.056901751,1.558598112,-0.015226199,-2.105149716,1.862334473,0.277629059,1.566628394,-1.713121581,0.094401833,-0.393780596,2.007259699,2.035962824,-2.027759244,0.695565933,-0.812717659,1.075407941,0.497977752,2.377455334,-1.888854833,-0.105964220,1.454810800,-1.728450448,-1.451204355,-0.836435523,1.369450512,0.403411902,-0.977625285,-1.465671591,-0.544746284,-1.624980316,0.659413962,0.883597066,-0.303559020,-0.058758471,0.583149862,1.203344777,-1.315838952,0.138616059,-0.649107511,0.485863597,-0.274547436,0.880592290
